name_store;city_store;address_store;timestamp;article;barcode;name;drink_type;price;old_price;date_discount;available;weight;strenght;fatness;pack;country;brand;manufacturer;url;url_img
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:30.400592;110939;;Creme de Fraise des Bois;Ликер;2640;2640;;True;;18;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_16/;https://simplewine.ru/upload/iblock/b33/liker-creme-de-fraise-des-bois_3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:31.822106;110941;;Liqueurt de Pomme Verte;Ликер;2640;2640;;True;;20;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_19/;https://simplewine.ru/upload/iblock/08c/liker-liqueurt-de-pomme-verte_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:33.251916;110944;;Cocody;Ликер;2640;2640;;True;;21;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_4/;https://simplewine.ru/upload/iblock/078/liker-cocody_5.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:34.690267;110946;;Liqueur de Lychee;Ликер;2640;2640;;True;;25;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_8/;https://simplewine.ru/upload/iblock/cbc/cbca07f59d86dc43a3e9eb149a041851.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:36.259648;110954;;Creme de Cassis de Bourgogne;Ликер;2640;2640;;True;;19;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_5/;https://simplewine.ru/upload/iblock/8c0/8c09f2f1b365d5cd356b321cccde4161.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:37.579012;110948;;Creme de Framboise de Bourgogne;Ликер;2640;2640;;True;;18;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_9/;https://simplewine.ru/upload/iblock/b2d/liker-creme-de-framboise-de-bourgogne_5.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:38.984658;110950;;Liqueur de Marasquin;Ликер;2640;2640;;True;;25;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_18/;https://simplewine.ru/upload/iblock/46c/liker-liqueur-de-marasquin_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:40.496766;123242;;Monnet VSOP;Коньяк;5190;5190;;True;;40;;1;Франция;Monnet;Monnet;https://simplewine.ru/catalog/product/monnet_monnet_vsop_2015_07_gift/;https://simplewine.ru/upload/iblock/572/57221b3259ae61f6f08d5ef93a1b53b0.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:42.067409;123243;;Monnet VS;Коньяк;3990;3990;;True;;40;;1;Франция;Monnet;Monnet;https://simplewine.ru/catalog/product/monnet_monnet_vs_2017_07_gift/;https://simplewine.ru/upload/iblock/0f8/0f8a7017854e9f6dd97ef9cab457f635.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:43.383758;110951;;Creme de Peche de Vigne de Bourgogne;Ликер;2640;2640;;True;;18;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_11/;https://simplewine.ru/upload/iblock/32a/32a38bfa89eb28a3641bbaf5c4f9bb41.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:44.751170;110953;;Liqueur de Pisang;Ликер;2640;2640;;True;;21;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_17/;https://simplewine.ru/upload/iblock/eaa/liker-liqueur-de-pisang_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:46.057476;110956;;Liqueur de Cherry Brandy;Ликер;2640;2640;;True;;25;;1;Франция;Joseph Cartron;Joseph Cartron;https://simplewine.ru/catalog/product/joseph_cartron_07_14/;https://simplewine.ru/upload/iblock/aa3/liker-liqueur-de-cherry-brandy_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:47.572162;133832;;Chivas Regal 12 Years Old;Виски;3590;3590;;True;;40;;1;Соединенное Королевство;Chivas Brothers;Chivas Brothers;https://simplewine.ru/catalog/product/chivas_brothers_chivas_regal_12_years_old_07_gift_133832/;https://simplewine.ru/upload/iblock/46a/46aca2dc0f18d9f7aaad79d93b421def.jpg
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:49.046716;123361;;Monnet VS;Коньяк;3640;3640;;True;;40;;1;Франция;Monnet;Monnet;https://simplewine.ru/catalog/product/monnet_monnet_vs_2017_07/;https://simplewine.ru/upload/iblock/c95/c95ce5a8bcef37bbd56fd727d2ede826.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:50.462893;123420;;Frapin VSOP Grande Champagne 1er Grand Cru du Cognac;Коньяк;7890;7890;;True;;40;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_frapin_vsop_grande_champagne_1er_grand_cru_du_cognac_2013_07/;https://simplewine.ru/upload/iblock/567/konyak-frapin-vsop-grande-champagne-1er-grand-cru-du-cognac-2013_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:51.861405;123421;;Frapin VIP XO Grande Champagne 1er Grand Cru du Cognac;Коньяк;24990;24990;;True;;40;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_frapin_vip_xo_grande_champagne_1er_grand_cru_du_cognac_2004_07/;https://simplewine.ru/upload/iblock/104/104d1de13fe3b1763601e04ea77f4885.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:53.220850;123422;;Frapin Extra Grande Champagne 1er Grand Cru du Cognac;Коньяк;74990;74990;;True;;40;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_frapin_extra_grande_champagne_1er_grand_cru_du_cognac_2004_07/;https://simplewine.ru/upload/iblock/9f5/konyak-frapin-extra-grande-champagne-1er-grand-cru-du-cognac-2004_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:54.546471;123424;;Domaine Chateau de Fontpinot XO Grande Champagne Premier Grand Cru;Коньяк;15490;15490;;True;;41;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_domaine_chateau_de_fontpinot_xo_grande_champagne_premier_grand_cru_2004_07/;https://simplewine.ru/upload/iblock/9b9/konyak-domaine-chateau-de-fontpinot-xo-grande-champagne-premier-grand-cru-2004_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:55.983874;123428;;Frapin VSOP Grande Champagne 1er Grand Cru du Cognac;Коньяк;9990;9990;;True;;40;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_frapin_vsop_grande_champagne_1er_grand_cru_du_cognac_2013_1/;https://simplewine.ru/upload/iblock/6f9/konyak-frapin-vsop-grande-champagne-1er-grand-cru-du-cognac-2013_3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:58.138944;123429;;Frapin VSOP Grande Champagne 1er Grand Cru du Cognac;Коньяк;6290;6290;;True;;40;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_frapin_vsop_grande_champagne_1er_grand_cru_du_cognac_2013_05/;https://simplewine.ru/upload/iblock/238/konyak-frapin-vsop-grande-champagne-1er-grand-cru-du-cognac-2013_5.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:22:59.514877;123430;;Frapin VSOP Grande Champagne 1er Grand Cru du Cognac;Коньяк;920;920;;True;;40;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_frapin_vsop_grande_champagne_1er_grand_cru_du_cognac_2013_005/;https://simplewine.ru/upload/iblock/be5/konyak-frapin-vsop-grande-champagne-1er-grand-cru-du-cognac-2013_7.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:00.938149;123431;;Domaine Chateau de Fontpinot XO Grande Champagne Premier Grand Cru;Коньяк;9790;9790;;True;;41;;1;Франция;Frapin;Frapin;https://simplewine.ru/catalog/product/frapin_domaine_chateau_de_fontpinot_xo_grande_champagne_premier_grand_cru_2004_035/;https://simplewine.ru/upload/iblock/5fd/konyak-domaine-chateau-de-fontpinot-xo-grande-champagne-premier-grand-cru-2004_3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:02.233508;125226;;Writers’ Tears Red Head;Виски;6690;6690;;True;;46;;1;Ирландия;Writers’ Tears;Writers’ Tears;https://simplewine.ru/catalog/product/writers_tears_red_head_in_gift_box_07_gift_125226/;https://simplewine.ru/upload/iblock/34f/34fb78b31c1677294c87e8ad62e9f52b.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:03.810233;123438;;Homage Grande Champagne;Коньяк;19990;19990;;True;;40;;1;Франция;Thomas Hine;Thomas Hine;https://simplewine.ru/catalog/product/thomas_hine_hine_homage_grand_cru_fine_champagne_2009_07/;https://simplewine.ru/upload/iblock/106/konyak-hine-homage-grand-cru-fine-champagne-2009_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:05.373128;123439;;Rare Fine Champagne VSOP;Коньяк;8490;8490;;True;;40;;1;Франция;Thomas Hine;Thomas Hine;https://simplewine.ru/catalog/product/thomas_hine_hine_rare_fine_champagne_vsop_2015_07_gift/;https://simplewine.ru/upload/iblock/34c/konyak-hine-rare-fine-champagne-vsop-2015_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:06.745997;123440;;Cigar Reserve;Коньяк;15790;15790;;True;;40;;1;Франция;Thomas Hine;Thomas Hine;https://simplewine.ru/catalog/product/thomas_hine_hine_cigar_reserve_2009_07_gift/;https://simplewine.ru/upload/iblock/a32/konyak-hine-cigar-reserve-2009_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:08.116528;123441;;Antique XO Grande Champagne;Коньяк;26990;26990;;True;;40;;1;Франция;Thomas Hine;Thomas Hine;https://simplewine.ru/catalog/product/thomas_hine_hine_antique_xo_2009_07_gift/;https://simplewine.ru/upload/iblock/88f/88fa98bf744e6740935c4d37c785e940.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:09.489982;123444;;Domaines Hine Bonneuil Grande Champagne;Коньяк;21990;21990;;True;;42;;1;Франция;Thomas Hine;Thomas Hine;https://simplewine.ru/catalog/product/thomas_hine_domaines_hine_bonneuil_grande_champagne_2008_2008_07_gift/;https://simplewine.ru/upload/iblock/d1a/konyak-domaines-hine-bonneuil-grande-champagne-2008-2008_1.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:10.965677;123445;;Rare Fine Champagne VSOP с 2-мя бокалами;Коньяк;8490;8490;;True;;40;;1;Франция;Thomas Hine;Thomas Hine;https://simplewine.ru/catalog/product/thomas_hine_hine_rare_fine_champagne_vsop_2015_07_gift_1/;https://simplewine.ru/upload/iblock/b9e/konyak-hine-rare-fine-champagne-vsop-2015_3.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:12.351069;125237;;Writers’ Tears Cask Strength;Виски;16990;16990;;True;;54;;1;Ирландия;Writers’ Tears;Writers’ Tears;https://simplewine.ru/catalog/product/writers_tears_cask_strength_in_gift_box_07_125237/;https://simplewine.ru/upload/iblock/022/0225494dce7875ee4d7f10ca65c14bdf.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:13.687063;125238;;Writers’ Tears Double Oak ;Виски;5690;5690;;True;;46;;1;Ирландия;Writers’ Tears;Writers’ Tears;https://simplewine.ru/catalog/product/writers_tears_double_oak_in_gift_box__07_125238/;https://simplewine.ru/upload/iblock/02d/02d3343d632985675871d32079275f5c.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:15.222377;125239;;Writers' Tears Double Oak;Виски;640;640;;True;;46;;1;Ирландия;Writers’ Tears;Writers’ Tears;https://simplewine.ru/catalog/product/_0_05_46__005_125239/;https://simplewine.ru/upload/iblock/aec/aec5ea08176c627bf9649892110490c6.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:17.159705;126633;;Writers’ Tears Copper Pot in gift box with flask;Виски;4490;4490;;True;;40;;1;Ирландия;Writers’ Tears;Writers’ Tears;https://simplewine.ru/catalog/product/writers_tears_copper_pot_in_gift_box_with_flask_07_126633/;https://simplewine.ru/upload/iblock/03b/03befe5b13c61993bddfba5b100590a6.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:18.589933;127820;;Boulard VSOP;Кальвадос;8990;8990;;True;;40;;1;Франция;Boulard;Boulard;https://simplewine.ru/catalog/product/boulard_boulard_vsop_1_gift_127820/;https://simplewine.ru/upload/iblock/69f/69f1a151de719265bb1c19daf069ebcd.jpg
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:20.020815;127821;;Boulard Grand Solage;Кальвадос;7490;7490;;True;;40;;1;Франция;Boulard;Boulard;https://simplewine.ru/catalog/product/boulard_boulard_grand_solage_1_gift_127821/;https://simplewine.ru/upload/iblock/685/6851e42dabb5c3a41bf6096c2256f1a8.jpg
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:21.453171;123548;;Cru Monovitigno Fragolino;Граппа;13990;13990;;True;;45;;1;Италия;Nonino;Nonino;https://simplewine.ru/catalog/product/nonino_cru_monovitigno_fragolino_2016_05_gift/;https://simplewine.ru/upload/iblock/5c0/5c07300bb1ce91d79be9bfe452acbc9b.png
Винотека Wine & Whiskey by Simple (Обнинск);Обнинск;пр-кт.Ленина,дом137,корп.4,пом.7.;2022-02-12 16:23:23.364013;121507;;Michter's US*1 American Whiskey;Виски;8290;8290;;True;;41;;1;Соединенные Штаты Америки;Michter's Distillery;Michter's Distillery;https://simplewine.ru/catalog/product/michter_s_us_1_american_whiskey_in_gift_box_07/;https://simplewine.ru/upload/iblock/cb0/viski-michter-s-us-1-american-whiskey-in-gift-box_1.png
